gain	1	66	-97.60
gain	66	1	-98.18
gain	1	67	-93.34
gain	67	1	-93.02
gain	1	68	-93.64
gain	68	1	-94.19
gain	1	69	-101.11
gain	69	1	-100.40
gain	1	70	-99.79
gain	70	1	-98.37
gain	1	71	-106.27
gain	71	1	-108.02
gain	1	72	-105.35
gain	72	1	-106.41
gain	1	73	-108.63
gain	73	1	-107.71
gain	1	74	-109.72
gain	74	1	-109.64
gain	1	75	-88.74
gain	75	1	-88.18
gain	1	76	-91.04
gain	76	1	-91.38
gain	1	77	-85.62
gain	77	1	-87.21
gain	1	78	-87.99
gain	78	1	-86.32
gain	1	79	-91.28
gain	79	1	-90.57
gain	1	80	-87.76
gain	80	1	-87.57
gain	1	81	-97.81
gain	81	1	-98.19
gain	1	82	-100.66
gain	82	1	-101.89
gain	1	83	-101.18
gain	83	1	-100.88
gain	1	84	-105.46
gain	84	1	-104.77
gain	1	85	-102.31
gain	85	1	-102.72
gain	1	86	-105.99
gain	86	1	-106.10
gain	1	87	-104.71
gain	87	1	-105.45
gain	1	88	-106.89
gain	88	1	-108.14
gain	1	89	-102.96
gain	89	1	-103.40
gain	1	90	-94.61
gain	90	1	-95.95
gain	1	91	-93.09
gain	91	1	-93.95
gain	1	92	-86.98
gain	92	1	-86.17
gain	1	93	-90.49
gain	93	1	-89.87
gain	1	94	-93.17
gain	94	1	-93.37
gain	1	95	-94.72
gain	95	1	-96.50
gain	1	96	-96.48
gain	96	1	-98.52
gain	1	97	-94.75
gain	97	1	-94.97
gain	1	98	-97.26
gain	98	1	-98.70
gain	1	99	-109.08
gain	99	1	-109.64
gain	1	100	-107.94
gain	100	1	-108.63
gain	1	101	-104.01
gain	101	1	-104.00
gain	1	102	-109.39
gain	102	1	-111.04
gain	1	103	-107.78
gain	103	1	-108.11
gain	1	104	-112.57
gain	104	1	-112.73
gain	1	105	-91.76
gain	105	1	-92.02
gain	1	106	-97.21
gain	106	1	-96.38
gain	1	107	-95.74
gain	107	1	-94.82
gain	1	108	-92.73
gain	108	1	-95.04
gain	1	109	-95.25
gain	109	1	-95.31
gain	1	110	-90.72
gain	110	1	-89.79
gain	1	111	-102.13
gain	111	1	-102.75
gain	1	112	-103.54
gain	112	1	-103.26
gain	1	113	-98.05
gain	113	1	-96.88
gain	1	114	-104.66
gain	114	1	-107.00
gain	1	115	-102.69
gain	115	1	-105.70
gain	1	116	-112.53
gain	116	1	-112.65
gain	1	117	-106.82
gain	117	1	-107.26
gain	1	118	-112.99
gain	118	1	-114.06
gain	1	119	-115.60
gain	119	1	-117.48
gain	1	120	-95.17
gain	120	1	-96.10
gain	1	121	-96.04
gain	121	1	-96.58
gain	1	122	-100.18
gain	122	1	-99.01
gain	1	123	-99.78
gain	123	1	-101.81
gain	1	124	-101.96
gain	124	1	-102.68
gain	1	125	-104.57
gain	125	1	-105.68
gain	1	126	-98.32
gain	126	1	-98.71
gain	1	127	-99.04
gain	127	1	-99.48
gain	1	128	-99.96
gain	128	1	-101.05
gain	1	129	-106.10
gain	129	1	-105.57
gain	1	130	-106.31
gain	130	1	-106.31
gain	1	131	-110.10
gain	131	1	-111.08
gain	1	132	-108.05
gain	132	1	-108.94
gain	1	133	-108.71
gain	133	1	-109.85
gain	1	134	-107.81
gain	134	1	-107.33
gain	1	135	-99.76
gain	135	1	-98.71
gain	1	136	-99.26
gain	136	1	-99.23
gain	1	137	-100.23
gain	137	1	-101.35
gain	1	138	-95.41
gain	138	1	-96.24
gain	1	139	-101.79
gain	139	1	-101.43
gain	1	140	-100.39
gain	140	1	-100.75
gain	1	141	-101.90
gain	141	1	-100.98
gain	1	142	-106.05
gain	142	1	-106.36
gain	1	143	-106.62
gain	143	1	-107.26
gain	1	144	-110.98
gain	144	1	-111.79
gain	1	145	-100.05
gain	145	1	-101.61
gain	1	146	-106.56
gain	146	1	-107.49
gain	1	147	-114.42
gain	147	1	-117.48
gain	1	148	-107.49
gain	148	1	-107.99
gain	1	149	-108.81
gain	149	1	-108.00
gain	1	150	-105.45
gain	150	1	-106.72
gain	1	151	-105.78
gain	151	1	-105.74
gain	1	152	-103.02
gain	152	1	-105.02
gain	1	153	-101.15
gain	153	1	-101.35
gain	1	154	-97.32
gain	154	1	-96.50
gain	1	155	-106.43
gain	155	1	-105.80
gain	1	156	-105.46
gain	156	1	-105.88
gain	1	157	-107.19
gain	157	1	-107.94
gain	1	158	-99.73
gain	158	1	-98.67
gain	1	159	-104.50
gain	159	1	-105.89
gain	1	160	-113.26
gain	160	1	-113.78
gain	1	161	-107.81
gain	161	1	-107.77
gain	1	162	-112.74
gain	162	1	-112.08
gain	1	163	-107.49
gain	163	1	-109.18
gain	1	164	-112.02
gain	164	1	-111.26
gain	1	165	-101.48
gain	165	1	-101.71
gain	1	166	-99.05
gain	166	1	-99.08
gain	1	167	-100.11
gain	167	1	-100.59
gain	1	168	-98.61
gain	168	1	-98.00
gain	1	169	-102.00
gain	169	1	-99.94
gain	1	170	-106.41
gain	170	1	-106.38
gain	1	171	-110.14
gain	171	1	-109.49
gain	1	172	-100.70
gain	172	1	-101.35
gain	1	173	-108.46
gain	173	1	-107.76
gain	1	174	-113.90
gain	174	1	-114.16
gain	1	175	-107.98
gain	175	1	-108.00
gain	1	176	-107.28
gain	176	1	-106.89
gain	1	177	-104.75
gain	177	1	-105.65
gain	1	178	-113.58
gain	178	1	-113.54
gain	1	179	-115.85
gain	179	1	-116.94
gain	1	180	-107.34
gain	180	1	-106.75
gain	1	181	-106.88
gain	181	1	-108.03
gain	1	182	-103.85
gain	182	1	-103.61
gain	1	183	-110.01
gain	183	1	-110.84
gain	1	184	-97.75
gain	184	1	-97.23
gain	1	185	-106.09
gain	185	1	-106.63
gain	1	186	-107.88
gain	186	1	-107.75
gain	1	187	-103.42
gain	187	1	-103.63
gain	1	188	-110.10
gain	188	1	-109.65
gain	1	189	-110.42
gain	189	1	-110.27
gain	1	190	-112.06
gain	190	1	-113.58
gain	1	191	-111.80
gain	191	1	-111.57
gain	1	192	-104.74
gain	192	1	-107.41
gain	1	193	-114.46
gain	193	1	-114.48
gain	1	194	-115.56
gain	194	1	-115.83
gain	1	195	-105.67
gain	195	1	-105.27
gain	1	196	-110.54
gain	196	1	-112.05
gain	1	197	-111.90
gain	197	1	-111.68
gain	1	198	-111.78
gain	198	1	-112.68
gain	1	199	-109.56
gain	199	1	-108.77
gain	1	200	-104.91
gain	200	1	-106.42
gain	1	201	-107.65
gain	201	1	-108.18
gain	1	202	-113.81
gain	202	1	-114.53
gain	1	203	-107.04
gain	203	1	-107.98
gain	1	204	-107.11
gain	204	1	-107.74
gain	1	205	-113.45
gain	205	1	-112.36
gain	1	206	-111.34
gain	206	1	-109.94
gain	1	207	-106.10
gain	207	1	-106.20
gain	1	208	-113.90
gain	208	1	-114.95
gain	1	209	-113.72
gain	209	1	-113.68
gain	1	210	-108.30
gain	210	1	-108.19
gain	1	211	-105.10
gain	211	1	-103.93
gain	1	212	-103.30
gain	212	1	-104.07
gain	1	213	-110.59
gain	213	1	-110.48
gain	1	214	-109.15
gain	214	1	-110.89
gain	1	215	-108.99
gain	215	1	-108.87
gain	1	216	-108.84
gain	216	1	-109.41
gain	1	217	-110.43
gain	217	1	-113.00
gain	1	218	-114.23
gain	218	1	-114.58
gain	1	219	-110.96
gain	219	1	-111.54
gain	1	220	-112.96
gain	220	1	-113.81
gain	1	221	-113.57
gain	221	1	-113.91
gain	1	222	-111.95
gain	222	1	-111.57
gain	1	223	-115.73
gain	223	1	-115.13
gain	1	224	-107.52
gain	224	1	-108.82
gain	2	3	-61.68
gain	3	2	-60.66
gain	2	4	-72.06
gain	4	2	-70.73
gain	2	5	-77.00
gain	5	2	-76.04
gain	2	6	-79.93
gain	6	2	-79.16
gain	2	7	-85.77
gain	7	2	-84.82
gain	2	8	-91.36
gain	8	2	-90.95
gain	2	9	-97.21
gain	9	2	-96.88
gain	2	10	-102.26
gain	10	2	-101.78
gain	2	11	-100.44
gain	11	2	-99.44
gain	2	12	-101.66
gain	12	2	-102.64
gain	2	13	-105.19
gain	13	2	-104.48
gain	2	14	-110.58
gain	14	2	-110.98
gain	2	15	-77.11
gain	15	2	-76.17
gain	2	16	-65.07
gain	16	2	-63.40
gain	2	17	-54.32
gain	17	2	-52.26
gain	2	18	-58.12
gain	18	2	-56.12
gain	2	19	-76.77
gain	19	2	-76.83
gain	2	20	-84.76
gain	20	2	-83.78
gain	2	21	-84.61
gain	21	2	-84.31
gain	2	22	-90.68
gain	22	2	-90.37
gain	2	23	-94.76
gain	23	2	-92.59
gain	2	24	-96.78
gain	24	2	-98.72
gain	2	25	-91.51
gain	25	2	-93.08
gain	2	26	-103.30
gain	26	2	-101.31
gain	2	27	-106.47
gain	27	2	-104.03
gain	2	28	-106.85
gain	28	2	-106.52
gain	2	29	-104.68
gain	29	2	-104.63
gain	2	30	-73.49
gain	30	2	-72.17
gain	2	31	-74.29
gain	31	2	-74.51
gain	2	32	-65.48
gain	32	2	-66.23
gain	2	33	-80.97
gain	33	2	-82.02
gain	2	34	-69.87
gain	34	2	-66.58
gain	2	35	-80.84
gain	35	2	-82.63
gain	2	36	-83.56
gain	36	2	-83.99
gain	2	37	-88.16
gain	37	2	-88.05
gain	2	38	-92.03
gain	38	2	-89.81
gain	2	39	-92.07
gain	39	2	-91.80
gain	2	40	-96.34
gain	40	2	-95.88
gain	2	41	-101.45
gain	41	2	-100.50
gain	2	42	-101.70
gain	42	2	-101.85
gain	2	43	-108.90
gain	43	2	-108.68
gain	2	44	-109.61
gain	44	2	-107.58
gain	2	45	-87.16
gain	45	2	-86.78
gain	2	46	-80.12
gain	46	2	-78.72
gain	2	47	-77.52
gain	47	2	-77.19
gain	2	48	-77.72
gain	48	2	-75.47
gain	2	49	-85.74
gain	49	2	-84.77
gain	2	50	-84.84
gain	50	2	-85.07
gain	2	51	-89.35
gain	51	2	-88.37
